USER_ID,ITEM_ID,TIMESTAMP
159,61,1564248600
159,25,1565271000
160,79,1554742800
160,61,1558891800
160,79,1559926800
160,55,1563021000
160,5,1564081200
161,79,1550250000
161,71,1551295800
161,77,1552309200
161,35,1553338800
161,0,1554404400
161,71,1556479800
161,35,1557486000
161,48,1558549800
161,53,1563733800
162,29,1562592600
162,43,1564660800
163,59,1553517000
163,61,1559755800
163,71,1560799800
163,79,1562864400
164,12,1553882400
164,53,1559068200
164,12,1564250400
165,25,1560000600
165,31,1561028400
165,0,1563130800
165,53,1564165800
166,65,1556904600
166,59,1561033800
166,59,1562070600
167,47,1551614400
167,12,1552672800
167,12,1565114400
168,43,1551960000
168,0,1553022000
168,49,1556130600
168,0,1559242800
168,61,1560274200
169,77,1556024400
169,48,1560191400
169,48,1561228200
170,0,1564945200
171,23,1545996600
171,35,1550142000
171,65,1552239000
171,53,1554316200
171,73,1555333200
171,13,1557424800
171,23,1558438200
171,48,1564684200
172,59,1551184200
172,29,1555335000
172,67,1556393400
173,67,1547407800
173,23,1550489400
173,25,1552570200
173,59,1553603400
173,49,1555698600
173,23,1563967800
174,59,1554294600
174,53,1560537000
174,13,1564682400
175,12,1549476000
175,83,1551546000
175,55,1552566600
175,29,1553607000
175,61,1554658200
175,5,1556737200
175,5,1558810800
175,31,1559818800
175,83,1560877200
176,12,1555264800
176,61,1563557400
177,48,1557772200
177,49,1559845800
177,35,1560855600
177,66,1563996600
178,65,1557855000
178,73,1558875600
178,49,1559932200
178,35,1561978800
179,43,1559304000
179,1,1561402800
180,35,1560164400
180,35,1565348400
181,65,1559151000
182,12,1553450400
182,53,1560709800
182,12,1562781600
182,47,1563796800
183,49,1560364200
183,66,1563478200
183,59,1564489800
184,77,1563886800
184,77,1564923600
185,71,1549135800
185,61,1550165400
185,67,1551209400
185,79,1556384400
185,31,1563620400
186,77,1549803600
186,77,1551877200
186,53,1552933800
186,55,1557059400
186,67,1559158200
187,5,1547406000
187,35,1548414000
187,77,1549458000
187,13,1550512800
187,73,1552568400
187,35,1554634800
187,23,1562931000
187,12,1565028000
188,17,1554228000
188,23,1555241400
188,17,1556301600
188,55,1560429000
188,35,1561460400
189,1,1561834800
190,49,1555612200
190,23,1558697400
190,35,1560769200
191,17,1559498400
191,49,1561573800
192,23,1552217400
192,48,1554316200
192,25,1555335000
192,73,1556370000
192,71,1557430200
192,48,1563647400
193,47,1553083200
193,49,1554143400
193,17,1555178400
193,48,1557253800
193,43,1558267200
193,23,1559302200
193,48,1560364200
193,79,1561395600
193,5,1562439600
194,47,1559995200
194,19,1561030200
195,43,1557144000
195,48,1558204200
195,61,1561311000
195,66,1563391800
196,71,1548963000
196,49,1549996200
196,23,1551007800
197,61,1561051800
197,0,1564167600
198,12,1556560800
198,5,1558638000
198,55,1560688200
198,83,1561741200
198,55,1563798600
199,67,1560972600
199,13,1563040800
199,0,1565118000
200,19,1559734200
200,79,1564938000
201,17,1554400800
201,0,1559588400
201,5,1562698800
201,48,1563733800
202,35,1550401200
202,83,1551459600
202,49,1553538600
202,83,1554570000
202,73,1556629200
202,55,1560774600
203,19,1546169400
203,12,1547229600
203,83,1549299600
203,71,1550345400
203,12,1552413600
203,5,1555527600
203,77,1557579600
203,12,1558634400
203,35,1559646000
203,12,1562781600
204,43,1560772800
204,5,1561834800
205,12,1560967200
205,71,1564083000
206,71,1547667000
206,5,1548702000
206,25,1549719000
206,53,1551810600
206,65,1554917400
206,23,1556969400
206,1,1558033200
206,48,1561141800
206,53,1563215400
207,12,1557424800
207,83,1559494800
207,55,1560515400
207,71,1562614200
208,17,1552932000
208,65,1560187800
208,19,1565350200
209,48,1550169000
209,67,1551209400
209,25,1552224600
209,13,1556388000
209,53,1558463400
209,31,1560510000
209,12,1564682400
210,65,1548005400
210,25,1552138200
210,71,1556307000
210,79,1558371600
211,29,1560605400
212,77,1555506000
212,53,1559673000
213,66,1552851000
213,29,1556976600
213,29,1558013400
213,43,1561118400
213,61,1562175000
214,77,1558011600
214,35,1559041200
214,31,1563188400
214,29,1564234200
214,48,1565289000
215,83,1554138000
215,71,1558294200
215,29,1559309400
215,5,1562439600
215,12,1564509600
216,71,1562355000
217,48,1554057000
217,73,1555074000
217,79,1564419600
218,67,1552332600
218,67,1555443000
218,55,1556454600
218,71,1560627000
219,83,1556298000
219,79,1558371600
219,12,1561485600
220,13,1547488800
220,13,1553709600
220,59,1559910600
220,83,1565110800
221,66,1550172600
221,0,1554318000
221,55,1558441800
221,47,1562587200
222,53,1563993000
223,65,1559151000
223,71,1562268600
223,0,1563303600
224,25,1557581400
224,13,1559671200
225,31,1548500400
225,73,1549544400
225,61,1550597400
225,35,1558868400
225,77,1563022800
225,47,1564056000
226,0,1556218800
226,19,1558265400
227,65,1558719000
227,29,1559741400
227,0,1560798000
227,43,1561809600
227,79,1562864400
228,73,1558443600
228,73,1564664400
229,29,1547818200
229,65,1548869400
229,43,1554033600
229,1,1556132400
229,55,1557145800
229,48,1558204200
229,83,1559235600
229,49,1560277800
229,31,1562324400
230,0,1552417200
230,53,1553452200
230,73,1554469200
230,55,1555504200
230,31,1558609200
230,1,1559674800
230,47,1560686400
230,19,1561721400
230,83,1563814800
231,35,1552647600
231,1,1558897200
232,47,1561032000
232,13,1564164000
233,17,1558375200
233,67,1562527800
234,49,1562005800
234,71,1563046200
234,83,1564074000
235,0,1548183600
235,83,1550250000
235,5,1552330800
235,73,1555419600
235,43,1556452800
235,5,1560625200
235,13,1563732000
236,12,1559239200
236,23,1563363000
236,67,1564428600
237,49,1562869800
238,73,1563886800
240,65,1550251800
240,49,1552329000
240,25,1554384600
240,43,1561636800
242,59,1547987400
242,65,1549042200
242,79,1551114000
242,13,1553191200
242,66,1554233400
242,49,1560450600
242,83,1564592400
244,31,1546167600
244,5,1548270000
244,48,1555525800
244,35,1563793200
244,48,1564857000
245,59,1558960200
245,59,1561033800
245,66,1564169400
246,29,1554903000
246,83,1560099600
246,47,1562155200
246,79,1563210000
246,67,1564255800
247,49,1552156200
247,65,1553189400
247,67,1558380600
247,71,1560454200
247,43,1562500800
248,29,1545831000
248,13,1546884000
248,43,1548936000
248,31,1554116400
248,17,1559325600
248,43,1563451200
249,65,1545499800
249,31,1546513200
249,67,1551727800
249,13,1556906400
249,31,1557918000
249,25,1560000600
249,13,1562090400
250,43,1556712000
251,29,1550755800
251,48,1556994600
251,5,1559070000
251,48,1560105000
251,48,1565289000
252,59,1552825800
252,1,1554922800
252,0,1555959600
252,71,1563219000
252,83,1565283600
253,66,1561491000
253,73,1563541200
254,79,1548781200
254,53,1551897000
254,79,1558112400
254,23,1562239800
256,53,1546194600
256,17,1549303200
256,48,1552415400
256,53,1556562600
256,59,1559651400
256,0,1561748400
257,35,1555498800
257,31,1558609200
257,0,1559674800
257,17,1560708000
258,19,1558351800
258,1,1562526000
258,77,1563541200
259,59,1549024200
259,17,1552154400
259,0,1553194800
259,79,1555261200
259,35,1556276400
259,83,1557334800
259,43,1560427200
259,35,1562497200
259,73,1564578000
260,29,1553434200
260,48,1554489000
260,31,1558609200
260,1,1561748400
260,19,1562758200
261,48,1556389800
261,31,1557399600
261,35,1560510000
262,47,1545134400
262,17,1547229600
262,55,1550320200
262,71,1552419000
262,23,1555500600
262,23,1557574200
262,71,1559676600
262,23,1560684600
263,77,1551186000
263,5,1552244400
263,65,1553275800
263,12,1555351200
263,71,1557430200
263,1,1564686000
264,31,1558350000
264,35,1559386800
264,17,1563559200
265,12,1551031200
265,55,1553085000
265,47,1555156800
265,19,1556191800
265,29,1561383000
265,5,1563476400
266,47,1556193600
266,25,1561383000
266,0,1562439600
267,23,1551094200
267,0,1552158000
267,13,1559412000
268,35,1558609200
268,73,1561726800
268,79,1563814800
268,71,1564860600
269,12,1560967200
269,48,1563042600
270,1,1545505200
270,48,1547577000
270,13,1551722400
270,61,1555867800
270,67,1561059000
270,79,1562086800
271,29,1551274200
271,23,1552303800
271,17,1556474400
271,61,1561656600
271,25,1562679000
272,65,1548437400
272,83,1549472400
272,23,1550489400
272,53,1554661800
272,43,1558785600
272,55,1563971400
273,79,1547139600
273,31,1549191600
273,43,1559563200
273,23,1563708600
274,29,1558531800
274,71,1561663800
274,1,1563735600
274,23,1564745400
275,47,1559995200
275,83,1563123600
275,67,1565206200
276,0,1545159600
276,48,1546194600
276,67,1548271800
276,55,1549283400
276,53,1555525800
276,49,1557599400
276,53,1562783400
277,83,1561309200
278,61,1546363800
278,13,1547402400
278,53,1548441000
278,29,1553607000
278,67,1555702200
278,61,1559842200
278,67,1562959800
278,5,1563994800
279,71,1558380600
279,1,1562526000
280,17,1554314400
280,13,1561572000
280,61,1563643800
281,23,1562412600
282,53,1552329000
282,53,1555439400
282,12,1556474400
282,12,1562695200
283,13,1548871200
283,5,1551985200
283,67,1560281400
283,1,1563390000
284,25,1564579800
285,59,1562502600
285,43,1563537600
286,83,1549386000
286,53,1551465000
286,79,1555606800
286,66,1556652600
286,55,1557664200
286,29,1560778200
286,66,1562873400
287,17,1557338400
287,31,1562497200
287,17,1564596000
288,35,1562670000
289,29,1562679000
289,53,1563733800
290,19,1563881400
291,59,1548592200
291,48,1551724200
291,25,1553779800
291,77,1555851600
291,73,1556888400
291,31,1559991600
291,1,1562094000
292,49,1547577000
292,19,1550662200
292,47,1552737600
292,23,1558956600
292,19,1559993400
293,12,1559152800
294,48,1548441000
294,43,1549454400
294,0,1551553200
294,65,1558805400
294,19,1560857400
294,43,1563969600
295,83,1554397200
295,47,1559563200
295,43,1561636800
296,31,1555066800
296,19,1556105400
296,83,1560272400
296,12,1563386400
296,31,1564398000
297,67,1561836600
297,67,1562873400
298,59,1563107400
298,19,1564140600
299,29,1549805400
299,49,1551897000
299,79,1555002000
299,43,1556020800
299,53,1559154600
299,65,1562261400
299,43,1565352000
300,48,1551724200
300,0,1562094000
300,71,1565206200
301,12,1547748000
301,55,1548765000
301,31,1551870000
301,31,1553943600
301,61,1555003800
301,77,1556024400
301,66,1558121400
301,65,1560187800
301,55,1561206600
301,0,1562266800
302,71,1562441400
303,49,1564079400
304,65,1556213400
304,83,1560358800
305,1,1546801200
305,19,1547811000
305,31,1550919600
305,5,1551985200
305,31,1552993200
305,5,1556132400
305,19,1558179000
305,12,1560276000
305,48,1561314600
306,1,1558465200
306,67,1559503800
306,77,1561554000
306,25,1563629400
306,49,1564684200
307,43,1551268800
307,77,1554382800
307,73,1558530000
307,0,1561662000
307,31,1563706800
308,48,1557858600
308,73,1559912400
308,61,1562002200
309,55,1557491400
309,61,1562693400
310,35,1561460400
310,83,1562518800
310,65,1563557400
311,73,1551358800
311,55,1553430600
311,17,1554487200
311,61,1555522200
312,29,1560691800
313,49,1560018600
313,0,1563130800
313,55,1565181000
314,49,1552761000
314,25,1554816600
315,43,1553601600
315,83,1562950800
316,5,1549047600
316,49,1551119400
316,59,1553171400
316,79,1554224400
316,23,1556278200
316,66,1561491000
316,12,1564596000
317,71,1551295800
317,17,1553364000
317,66,1562700600
317,53,1564770600
318,1,1560452400
318,19,1561462200
318,79,1562518800
318,0,1563562800
319,66,1552678200
319,23,1556796600
319,47,1559908800
319,13,1560967200
319,17,1562004000
319,35,1563015600
319,0,1565118000
320,13,1563386400
321,17,1562004000
321,73,1563022800
321,71,1565119800
322,19,1548847800
322,66,1549913400
322,17,1551981600
322,65,1553016600
322,77,1554037200
322,31,1560250800
323,31,1559991600
323,25,1563111000
324,65,1545327000
324,79,1550509200
324,77,1551531600
324,23,1552563000
324,43,1553601600
324,23,1555673400
324,77,1558789200
324,29,1563975000
325,1,1556564400
325,17,1558634400
325,31,1561719600
325,12,1564855200
326,59,1564144200
326,59,1565181000
327,49,1558031400
327,67,1561145400
327,25,1562160600
327,31,1563188400
327,47,1564228800
328,65,1557941400
328,73,1564146000
329,71,1556739000
329,5,1558810800
329,66,1565033400
330,79,1557334800
330,66,1564601400
331,73,1552741200
331,49,1556908200
331,67,1557948600
331,59,1558960200
331,67,1561059000
332,1,1561143600
333,66,1553974200
333,61,1556040600
333,5,1561230000
333,73,1563282000
333,49,1564338600
333,59,1565353800
334,66,1557516600
334,5,1562698800
335,48,1559500200
335,67,1561577400
336,49,1557599400
336,35,1561719600
336,12,1564855200
337,13,1555264800
337,79,1561482000
338,73,1561035600
338,5,1563130800
339,79,1548608400
339,43,1549627200
339,71,1552764600
339,79,1558976400
339,25,1561037400
339,48,1564165800
340,31,1557658800
340,61,1559755800
340,31,1560769200
340,53,1561833000
340,67,1563910200
341,25,1557408600
341,23,1558438200
341,29,1559482200
341,31,1560510000
341,66,1561577400
342,47,1545998400
342,65,1549128600
342,67,1553283000
342,59,1560515400
343,17,1557770400
343,66,1561923000
343,29,1562938200
343,23,1563967800
344,67,1560713400
345,49,1558722600
345,13,1559757600
345,49,1560796200
346,67,1550172600
346,47,1552219200
346,48,1555353000
347,13,1562868000
347,48,1564943400
348,55,1555504200
348,25,1556544600
348,17,1557597600
348,12,1558634400
348,47,1561723200
349,59,1555590600
350,1,1545332400
350,73,1546347600
350,67,1548444600
350,49,1550514600
350,29,1551533400
350,48,1555698600
350,17,1556733600
350,67,1557775800
350,25,1559827800
350,47,1562932800
351,1,1560279600
351,0,1564426800
352,83,1548435600
352,47,1549454400
352,79,1550509200
353,25,1560173400
353,73,1562245200
353,65,1563298200
353,5,1565377200
354,19,1558697400
354,77,1559739600
354,35,1560769200
355,49,1555093800
355,73,1560258000
355,5,1561316400
355,12,1562349600
356,29,1549373400
356,59,1551443400
356,48,1554575400
356,73,1555592400
357,47,1553428800
357,0,1558638000
357,65,1563816600
358,29,1559050200
358,47,1563192000
359,13,1548871200
359,19,1550921400
359,83,1554051600
359,49,1555093800
359,67,1556134200
359,65,1559237400
359,66,1561318200
359,43,1562328000
359,5,1563390000
359,13,1564423200
360,1,1545159600
360,61,1546191000
360,71,1558639800
360,65,1559669400
360,12,1560708000
361,25,1565098200
362,48,1549305000
362,67,1551382200
362,66,1552419000
362,55,1553430600
362,55,1555504200
362,67,1560713400
363,59,1552307400
363,19,1556451000
363,79,1561654800
364,23,1554723000
364,77,1555765200
364,77,1556802000
364,17,1558893600
365,1,1554058800
365,23,1559215800
365,23,1560252600
365,49,1561314600
365,25,1564407000
366,12,1558375200
366,47,1564574400
367,19,1559215800
367,83,1563382800
368,19,1558697400
369,17,1547834400
369,17,1549908000
369,67,1550950200
369,67,1551987000
369,13,1560276000
369,59,1561293000
370,67,1563478200
370,5,1564513200
371,35,1549105200
371,49,1552242600
371,83,1558458000
371,43,1562587200
371,12,1563645600
372,43,1557662400
372,35,1558695600
372,25,1559741400
372,73,1561813200
372,13,1563904800
373,83,1545670800
373,53,1547749800
373,83,1560186000
373,25,1561210200
373,53,1564338600
374,59,1549456200
374,53,1550514600
374,48,1552588200
374,59,1554640200
374,79,1555693200
374,31,1557745200
374,66,1560886200
374,83,1562950800
375,65,1549647000
375,1,1550689200
375,73,1555851600
376,59,1560083400
376,23,1561116600
377,47,1551787200
377,25,1554903000
377,31,1555930800
377,65,1556991000
377,12,1559066400
377,0,1562180400
377,12,1563213600
378,73,1549026000
378,17,1552154400
378,48,1555266600
378,12,1558375200
378,25,1559395800
379,49,1556044200
379,79,1558112400
380,43,1555934400
380,79,1556989200
380,0,1559070000
381,48,1559586600
381,25,1561642200
381,48,1562697000
381,49,1564770600
382,12,1550167200
382,35,1551178800
382,17,1552240800
382,77,1553259600
382,61,1558459800
383,65,1561743000
384,49,1561919400
385,73,1549198800
385,49,1550255400
385,61,1552325400
385,77,1553346000
385,67,1554406200
385,1,1557514800
385,47,1559563200
385,43,1563710400
385,25,1564752600
386,0,1561316400
386,31,1564398000
387,49,1554921000
387,12,1555956000
387,73,1556974800
387,49,1558031400
387,48,1560105000
387,23,1565263800
388,29,1556976600
388,43,1559044800
388,73,1560085200
389,55,1557491400
389,77,1559566800
389,65,1561656600
390,31,1555153200
390,17,1557252000
390,23,1559302200
390,77,1560344400
390,53,1561401000
390,66,1562441400
390,59,1564489800
391,49,1555093800
391,43,1556107200
391,0,1559242800
391,49,1560277800
391,29,1562333400
392,55,1559046600
392,67,1561145400
393,65,1553535000
393,23,1555587000
393,53,1556649000
393,66,1559763000
394,0,1560366000
394,77,1562418000
395,83,1561222800
395,59,1563280200
396,71,1557257400
396,67,1560367800
396,12,1562436000
396,67,1564515000
397,12,1552413600
397,77,1554469200
397,25,1555507800
397,47,1556539200
397,1,1557601200
397,25,1559655000
397,47,1563796800
398,48,1557426600
