USER_ID,EDAD,GENERO,CIUDAD
376,57,MASCULINO,Manizales
377,40,MASCULINO,Cali
378,18,FEMENINO,Florencia
379,51,MASCULINO,Sabanalarga
380,28,FEMENINO,Tulua
381,42,FEMENINO,Neiva
382,42,FEMENINO,San Andres de Tumaco
383,37,FEMENINO,Buenaventura
384,22,FEMENINO,Itagui
385,49,MASCULINO,Sincelejo
386,19,FEMENINO,Cucuta
387,24,FEMENINO,Tunja
388,40,MASCULINO,Cali
389,49,FEMENINO,Garzon
390,45,FEMENINO,Manizales
391,29,FEMENINO,Cali
392,40,FEMENINO,Envigado
393,45,MASCULINO,Cucuta
394,23,MASCULINO,Manaure
395,39,FEMENINO,Sogamoso
396,41,FEMENINO,Floridablanca
397,48,FEMENINO,Bogota
398,49,FEMENINO,Dosquebradas
399,45,FEMENINO,Itagui
400,39,MASCULINO,Monteria
401,57,MASCULINO,Soledad
402,38,FEMENINO,Maicao
403,44,MASCULINO,Popayan
404,38,MASCULINO,Cali
405,37,FEMENINO,Valledupar
406,49,FEMENINO,Magangue
407,44,FEMENINO,Quibdo
408,22,FEMENINO,Sincelejo
409,43,MASCULINO,Valledupar
410,56,FEMENINO,Caucasia
411,43,FEMENINO,Turbo
412,37,FEMENINO,Barranquilla
413,29,FEMENINO,Valledupar
414,41,FEMENINO,Facatativa
415,55,FEMENINO,Cali
416,44,FEMENINO,Soacha
417,59,MASCULINO,Manizales
418,42,FEMENINO,Popayan
419,32,MASCULINO,Sabanalarga
420,41,FEMENINO,Monteria
421,23,MASCULINO,Sogamoso
422,40,FEMENINO,Pitalito
423,39,FEMENINO,Valledupar
424,32,FEMENINO,Sincelejo
425,59,MASCULINO,Neiva
426,36,MASCULINO,Chia
427,29,FEMENINO,Cienaga
428,38,MASCULINO,Cali
429,28,FEMENINO,Sogamoso
430,26,MASCULINO,Bogota
431,37,FEMENINO,Valledupar
432,37,FEMENINO,Yopal
433,38,FEMENINO,Cartago
434,41,FEMENINO,Jamundi
435,42,FEMENINO,Envigado
436,58,MASCULINO,Cartago
437,34,MASCULINO,Giron
438,26,FEMENINO,Floridablanca
439,48,MASCULINO,Dosquebradas
440,38,MASCULINO,Malambo
441,32,MASCULINO,Itagui
442,29,FEMENINO,Sogamoso
443,37,MASCULINO,Cartago
444,46,FEMENINO,Valledupar
445,41,FEMENINO,Cartago
446,51,MASCULINO,Cerete
447,40,MASCULINO,Soledad
448,40,FEMENINO,Bogota
449,57,FEMENINO,Valledupar
450,34,FEMENINO,Soacha
451,37,FEMENINO,Cali
452,38,FEMENINO,Turbo
453,24,FEMENINO,Valledupar
454,33,MASCULINO,Apartado
455,29,FEMENINO,Palmira
456,24,FEMENINO,Manizales
457,41,MASCULINO,Palmira
458,37,MASCULINO,Zipaquira
459,49,MASCULINO,Jamundi
460,61,FEMENINO,Manizales
461,38,FEMENINO,Magangue
462,43,MASCULINO,Manizales
463,36,FEMENINO,Pereira
464,52,FEMENINO,Girardot
465,42,FEMENINO,Soacha
466,36,FEMENINO,Facatativa
467,38,FEMENINO,Cali
468,48,MASCULINO,Medellin
469,42,FEMENINO,Popayan
470,35,FEMENINO,Soledad
471,18,MASCULINO,Santa Marta
472,22,FEMENINO,Valledupar
473,36,FEMENINO,Floridablanca
474,47,FEMENINO,Yumbo
475,44,MASCULINO,Cucuta
476,58,MASCULINO,Villa del Rosario
477,53,MASCULINO,Tulua
478,35,MASCULINO,Bogota
479,34,FEMENINO,Villa del Rosario
480,48,FEMENINO,Jamundi
481,34,FEMENINO,Aguachica
482,52,MASCULINO,Valledupar
483,19,MASCULINO,Manizales
484,52,FEMENINO,Sogamoso
485,38,FEMENINO,Itagui
486,32,MASCULINO,Valledupar
487,51,FEMENINO,Soledad
488,47,FEMENINO,Santander de Quilichao
489,42,FEMENINO,Quibdo
490,31,FEMENINO,Yopal
491,53,MASCULINO,Cucuta
492,34,FEMENINO,Facatativa
493,32,MASCULINO,Ipiales
494,44,FEMENINO,Manizales
495,42,FEMENINO,Malambo
496,31,FEMENINO,Cucuta
497,37,MASCULINO,Ipiales
498,52,MASCULINO,Piedecuesta
499,52,MASCULINO,Cucuta
500,42,FEMENINO,Pereira
501,40,MASCULINO,Fusagasuga
502,39,MASCULINO,Valledupar
503,54,FEMENINO,Itagui
504,41,MASCULINO,Caucasia
505,30,FEMENINO,Manizales
506,53,MASCULINO,Valledupar
507,39,FEMENINO,Duitama
508,36,MASCULINO,Cartago
509,32,FEMENINO,Cali
510,40,MASCULINO,Barrancabermeja
511,39,MASCULINO,Tulua
512,43,FEMENINO,Cali
513,40,MASCULINO,Ocana
514,32,MASCULINO,Manizales
515,45,FEMENINO,Manizales
516,34,MASCULINO,Pasto
517,19,MASCULINO,Girardot
518,34,FEMENINO,Popayan
519,41,FEMENINO,San Andres de Tumaco
520,39,MASCULINO,Pereira
521,34,FEMENINO,Piedecuesta
522,32,MASCULINO,Quibdo
523,42,FEMENINO,Valledupar
524,61,FEMENINO,Fusagasuga
525,40,FEMENINO,Santander de Quilichao
526,43,FEMENINO,Ocana
527,37,FEMENINO,Pitalito
528,35,MASCULINO,Barranquilla
529,27,FEMENINO,Popayan
530,40,FEMENINO,Soledad
531,19,MASCULINO,Uribia
532,18,MASCULINO,Cali
533,23,FEMENINO,Sincelejo
534,42,FEMENINO,Garzon
535,45,FEMENINO,Girardot
536,44,FEMENINO,Itagui
537,41,FEMENINO,Manizales
538,36,FEMENINO,Sincelejo
539,49,FEMENINO,Sabanalarga
540,40,MASCULINO,Valledupar
541,42,FEMENINO,Dosquebradas
542,29,MASCULINO,Manaure
543,24,FEMENINO,Cartago
544,27,FEMENINO,Popayan
545,29,FEMENINO,Maicao
546,54,MASCULINO,Pasto
547,44,FEMENINO,Malambo
548,44,MASCULINO,Valledupar
549,34,FEMENINO,Manizales
550,56,FEMENINO,Bogota
551,60,FEMENINO,Soacha
552,27,MASCULINO,Manizales
553,43,FEMENINO,Manizales
554,33,FEMENINO,Tulua
555,29,MASCULINO,Valledupar
556,30,MASCULINO,Soledad
557,44,FEMENINO,Ocana
558,23,FEMENINO,Cienaga
559,30,MASCULINO,Ipiales
560,53,MASCULINO,Florencia
561,18,MASCULINO,Tunja
562,33,FEMENINO,Tulua
563,56,MASCULINO,Bello
564,36,FEMENINO,Valledupar
565,31,MASCULINO,Tulua
566,23,MASCULINO,Cali
567,55,FEMENINO,Sincelejo
568,55,FEMENINO,Buenaventura
569,64,MASCULINO,Maicao
570,26,FEMENINO,Malambo
571,53,FEMENINO,Itagui
572,37,MASCULINO,Tulua
573,36,FEMENINO,San Andres de Tumaco
574,43,MASCULINO,Sabanalarga
575,20,MASCULINO,Duitama
576,48,MASCULINO,Cali
577,47,MASCULINO,Caucasia
578,45,FEMENINO,Sincelejo
579,47,MASCULINO,nan
580,42,FEMENINO,Ipiales
581,33,FEMENINO,Cali
582,31,MASCULINO,Manizales
583,33,MASCULINO,Facatativa
584,19,FEMENINO,Piedecuesta
585,37,FEMENINO,Giron
586,40,FEMENINO,Itagui
587,30,FEMENINO,Valledupar
588,44,MASCULINO,Sogamoso
589,19,FEMENINO,Cerete
590,50,FEMENINO,Girardot
591,47,FEMENINO,Cerete
592,47,MASCULINO,Magangue
593,32,MASCULINO,Popayan
594,48,FEMENINO,Manizales
595,19,MASCULINO,Cali
596,37,FEMENINO,Riohacha
597,47,FEMENINO,Riohacha
598,34,FEMENINO,Jamundi
599,34,FEMENINO,Villavicencio
600,41,FEMENINO,Cali
601,34,MASCULINO,Popayan
602,39,FEMENINO,Bogota
603,36,MASCULINO,Soacha
604,23,FEMENINO,Buenaventura
605,34,MASCULINO,Dosquebradas
606,31,FEMENINO,Garzon
607,41,MASCULINO,Valledupar
608,34,FEMENINO,Palmira
609,32,FEMENINO,Guadalajara de Buga
610,47,MASCULINO,Pitalito
611,44,FEMENINO,Villa del Rosario
612,48,MASCULINO,Apartado
613,41,MASCULINO,Yumbo
614,37,FEMENINO,Girardot
615,32,MASCULINO,Giron
616,19,FEMENINO,Valledupar
617,38,MASCULINO,Ocana
618,48,MASCULINO,Popayan
619,39,MASCULINO,Cerete
620,48,FEMENINO,Floridablanca
621,56,FEMENINO,Popayan
622,31,MASCULINO,Soacha
623,20,FEMENINO,Medellin
624,47,FEMENINO,Manizales
625,36,MASCULINO,Itagui
626,30,MASCULINO,Cali
627,24,MASCULINO,Duitama
628,30,FEMENINO,Valledupar
629,18,FEMENINO,Manizales
630,34,MASCULINO,Malambo
631,39,MASCULINO,Soacha
632,36,MASCULINO,Piedecuesta
633,48,MASCULINO,Valledupar
634,45,FEMENINO,Aguachica
635,54,MASCULINO,Valledupar
636,30,MASCULINO,Popayan
637,41,MASCULINO,Cucuta
638,40,FEMENINO,Uribia
639,36,FEMENINO,Tunja
640,47,MASCULINO,nan
641,36,MASCULINO,Cali
642,33,MASCULINO,Ipiales
643,34,FEMENINO,Guadalajara de Buga
644,33,MASCULINO,Ibague
645,63,MASCULINO,Guadalajara de Buga
646,36,FEMENINO,Bogota
647,43,MASCULINO,Soacha
648,46,MASCULINO,Envigado
649,42,MASCULINO,Yumbo
650,25,FEMENINO,Valledupar
651,49,MASCULINO,Magangue
652,57,MASCULINO,Itagui
653,34,FEMENINO,Dosquebradas
654,27,FEMENINO,Riohacha
655,33,MASCULINO,nan
656,56,MASCULINO,Neiva
657,37,FEMENINO,Popayan
658,61,FEMENINO,Cartagena
659,34,FEMENINO,Pitalito
660,35,FEMENINO,Manizales
661,53,MASCULINO,Tierralta
662,27,MASCULINO,Tunja
663,22,FEMENINO,Tierralta
664,61,FEMENINO,Valledupar
665,48,MASCULINO,Neiva
666,30,MASCULINO,Popayan
667,45,MASCULINO,Envigado
668,65,MASCULINO,Dosquebradas
669,45,MASCULINO,Itagui
670,46,MASCULINO,Barranquilla
671,47,FEMENINO,Apartado
672,46,FEMENINO,Medellin
673,31,FEMENINO,Ibague
674,37,FEMENINO,Girardot
675,36,MASCULINO,Manizales
676,20,MASCULINO,Malambo
677,46,MASCULINO,Cucuta
678,37,FEMENINO,Piedecuesta
679,39,MASCULINO,Caucasia
680,29,FEMENINO,Tierralta
681,58,FEMENINO,Ipiales
682,18,FEMENINO,Yumbo
683,48,FEMENINO,Manizales
684,50,FEMENINO,Jamundi
685,50,FEMENINO,Soledad
686,37,FEMENINO,Monteria
687,55,MASCULINO,Itagui
688,37,FEMENINO,Girardot
689,37,FEMENINO,Giron
690,35,MASCULINO,Chia
691,42,FEMENINO,Floridablanca
692,39,FEMENINO,Pasto
693,46,MASCULINO,San Andres de Tumaco
694,28,FEMENINO,Ipiales
695,35,FEMENINO,Villavicencio
696,41,MASCULINO,Tulua
697,43,FEMENINO,Bogota
698,33,FEMENINO,Uribia
699,37,MASCULINO,Quibdo
700,36,FEMENINO,Monteria
701,27,MASCULINO,Ipiales
702,28,FEMENINO,Barranquilla
703,49,FEMENINO,nan
704,45,MASCULINO,Caucasia
705,27,MASCULINO,Cali
706,54,MASCULINO,Zipaquira
707,45,FEMENINO,Rionegro
708,40,FEMENINO,Soledad
709,49,FEMENINO,Manaure
710,40,FEMENINO,Barrancabermeja
711,36,FEMENINO,Aguachica
712,39,FEMENINO,Malambo
713,42,FEMENINO,Tulua
714,59,FEMENINO,Barranquilla
715,25,MASCULINO,Piedecuesta
716,28,FEMENINO,Barranquilla
717,29,MASCULINO,Valledupar
718,43,FEMENINO,Zipaquira
719,37,FEMENINO,Yumbo
720,66,MASCULINO,Cali
721,41,MASCULINO,Fusagasuga
722,49,FEMENINO,Tulua
723,41,FEMENINO,Villavicencio
724,47,MASCULINO,Manizales
725,39,MASCULINO,Manizales
726,29,FEMENINO,Manizales
727,58,FEMENINO,Valledupar
728,39,FEMENINO,Sincelejo
729,38,MASCULINO,Valledupar
730,51,MASCULINO,San Andres de Tumaco
731,26,FEMENINO,Ibague
732,23,MASCULINO,Cucuta
733,36,MASCULINO,Bucaramanga
734,36,FEMENINO,Popayan
735,37,FEMENINO,Valledupar
736,37,FEMENINO,Facatativa
737,32,MASCULINO,Monteria
738,52,FEMENINO,Popayan
739,32,FEMENINO,Cucuta
740,44,FEMENINO,Apartado
741,30,MASCULINO,Apartado
742,30,MASCULINO,Cali
743,32,MASCULINO,Sogamoso
744,51,FEMENINO,Valledupar
745,41,FEMENINO,Duitama
746,62,MASCULINO,Itagui
747,42,FEMENINO,Pitalito
748,27,MASCULINO,Manaure
749,27,FEMENINO,Valledupar
750,30,MASCULINO,Neiva
751,41,MASCULINO,Cali
752,63,FEMENINO,Garzon
753,55,MASCULINO,Tunja
754,24,FEMENINO,Manizales
755,59,MASCULINO,Itagui
756,43,MASCULINO,Soledad
757,40,MASCULINO,Soacha
758,42,FEMENINO,Valledupar
759,40,MASCULINO,Facatativa
760,55,FEMENINO,Pasto
761,57,MASCULINO,Manaure
762,39,MASCULINO,nan
763,47,FEMENINO,Ipiales
764,39,MASCULINO,Valledupar
765,42,MASCULINO,Manizales
766,53,MASCULINO,Yopal
767,61,MASCULINO,Floridablanca
768,43,FEMENINO,Valledupar
769,48,FEMENINO,Tulua
770,35,MASCULINO,Apartado
771,30,FEMENINO,Malambo
772,42,MASCULINO,Cucuta
773,22,FEMENINO,Fusagasuga
774,20,MASCULINO,Cali
775,38,FEMENINO,Pitalito
776,33,FEMENINO,Soledad
777,33,FEMENINO,Floridablanca
778,38,FEMENINO,Popayan
779,32,FEMENINO,Soledad
780,45,MASCULINO,Fusagasuga
781,53,MASCULINO,Manizales
782,37,MASCULINO,Cali
783,49,FEMENINO,Sincelejo
784,34,FEMENINO,Manizales
785,40,FEMENINO,Malambo
786,44,MASCULINO,Soacha
787,43,MASCULINO,Cali
788,42,FEMENINO,Valledupar
789,41,MASCULINO,Ocana
790,62,FEMENINO,Pasto
791,31,FEMENINO,Medellin
792,45,MASCULINO,Duitama
793,21,FEMENINO,Valledupar
794,46,MASCULINO,Palmira
795,51,MASCULINO,Armenia
796,47,MASCULINO,Tierralta
797,35,MASCULINO,Cucuta
798,49,FEMENINO,San Andres de Tumaco
799,46,MASCULINO,Malambo
800,28,FEMENINO,Florencia
801,41,FEMENINO,Caucasia
802,32,FEMENINO,Barrancabermeja
803,31,FEMENINO,Valledupar
804,43,MASCULINO,Sincelejo
805,30,FEMENINO,Yumbo
806,54,FEMENINO,Valledupar
807,37,MASCULINO,Bogota
808,46,MASCULINO,Yumbo
809,36,FEMENINO,Lorica
810,40,MASCULINO,Quibdo
811,32,MASCULINO,Florencia
812,41,FEMENINO,Riohacha
813,32,FEMENINO,Sogamoso
814,21,MASCULINO,Cucuta
815,49,FEMENINO,Buenaventura
816,33,MASCULINO,Valledupar
817,37,MASCULINO,Soledad
818,38,FEMENINO,Rionegro
819,21,MASCULINO,Medellin
820,28,MASCULINO,Pasto
821,43,FEMENINO,Cerete
822,50,MASCULINO,Popayan
823,49,FEMENINO,Santa Marta
824,28,MASCULINO,Pereira
825,45,FEMENINO,Popayan
826,38,FEMENINO,Soledad
827,35,MASCULINO,Floridablanca
828,25,FEMENINO,Tulua
829,44,MASCULINO,Dosquebradas
830,54,FEMENINO,Lorica
831,43,MASCULINO,Magangue
832,26,FEMENINO,Manizales
